"","study_title","sequence_accession_number","primary_id","organism","run_id","library_strategy","library_source","library_selection","sample_name"
"1374","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869446","SRP370478","human gut metagenome","SRR18770029","AMPLICON","GENOMIC","PCR","H20-S775-D1-4"
"1375","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869445","SRP370478","human gut metagenome","SRR18770030","AMPLICON","GENOMIC","PCR","H20-S775-D1-3"
"1376","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869444","SRP370478","human gut metagenome","SRR18770031","AMPLICON","GENOMIC","PCR","H20-S775-D1-2"
"1377","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869443","SRP370478","human gut metagenome","SRR18770032","AMPLICON","GENOMIC","PCR","H20-S775-D1-1"
"1378","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869442","SRP370478","human gut metagenome","SRR18770076","AMPLICON","GENOMIC","PCR","H25-S778-D1-4"
"1379","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869441","SRP370478","human gut metagenome","SRR18770034","AMPLICON","GENOMIC","PCR","H25-S778-D1-3"
"1380","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869440","SRP370478","human gut metagenome","SRR18770035","AMPLICON","GENOMIC","PCR","H25-S778-D1-2"
"1381","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869439","SRP370478","human gut metagenome","SRR18770036","AMPLICON","GENOMIC","PCR","H25-S778-D1-1"
"1382","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869438","SRP370478","human gut metagenome","SRR18770037","AMPLICON","GENOMIC","PCR","FBB0-S776-2"
"1383","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869437","SRP370478","human gut metagenome","SRR18770038","AMPLICON","GENOMIC","PCR","H25-S776-D2-4"
"1384","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869436","SRP370478","human gut metagenome","SRR18770039","AMPLICON","GENOMIC","PCR","H25-S776-D2-3"
"1385","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869435","SRP370478","human gut metagenome","SRR18770040","AMPLICON","GENOMIC","PCR","H25-S776-D2-2"
"1386","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869434","SRP370478","human gut metagenome","SRR18770041","AMPLICON","GENOMIC","PCR","H25-S776-D2-1"
"1387","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869433","SRP370478","human gut metagenome","SRR18770042","AMPLICON","GENOMIC","PCR","H25-S776-D1-4"
"1388","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869432","SRP370478","human gut metagenome","SRR18770043","AMPLICON","GENOMIC","PCR","H25-S776-D1-3"
"1389","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869431","SRP370478","human gut metagenome","SRR18770044","AMPLICON","GENOMIC","PCR","H25-S776-D1-2"
"1390","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869430","SRP370478","human gut metagenome","SRR18770045","AMPLICON","GENOMIC","PCR","H25-S776-D1-1"
"1391","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869429","SRP370478","human gut metagenome","SRR18770046","AMPLICON","GENOMIC","PCR","H25-S775-D2-4"
"1392","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869428","SRP370478","human gut metagenome","SRR18770047","AMPLICON","GENOMIC","PCR","H25-S775-D2-3"
"1393","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869427","SRP370478","human gut metagenome","SRR18770048","AMPLICON","GENOMIC","PCR","FBB0-S776-1"
"1394","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869426","SRP370478","human gut metagenome","SRR18770049","AMPLICON","GENOMIC","PCR","H25-S775-D2-2"
"1395","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869425","SRP370478","human gut metagenome","SRR18770050","AMPLICON","GENOMIC","PCR","H25-S775-D2-1"
"1396","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869424","SRP370478","human gut metagenome","SRR18770051","AMPLICON","GENOMIC","PCR","H25-S775-D1-4"
"1397","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869423","SRP370478","human gut metagenome","SRR18770052","AMPLICON","GENOMIC","PCR","H25-S775-D1-3"
"1398","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869422","SRP370478","human gut metagenome","SRR18770013","AMPLICON","GENOMIC","PCR","FBB16-S775-3"
"1399","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869421","SRP370478","human gut metagenome","SRR18770054","AMPLICON","GENOMIC","PCR","FBB0-Pool-4"
"1400","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869420","SRP370478","human gut metagenome","SRR18770055","AMPLICON","GENOMIC","PCR","FBB16-S775-2"
"1401","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869419","SRP370478","human gut metagenome","SRR18770056","AMPLICON","GENOMIC","PCR","FBB16-S775-1"
"1402","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869418","SRP370478","human gut metagenome","SRR18770057","AMPLICON","GENOMIC","PCR","FBB16-S767-4"
"1403","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869417","SRP370478","human gut metagenome","SRR18770058","AMPLICON","GENOMIC","PCR","FBB16-S767-3"
"1404","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869416","SRP370478","human gut metagenome","SRR18770059","AMPLICON","GENOMIC","PCR","FBB16-S767-2"
"1405","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869415","SRP370478","human gut metagenome","SRR18770060","AMPLICON","GENOMIC","PCR","FBB16-S767-1"
"1406","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869414","SRP370478","human gut metagenome","SRR18770061","AMPLICON","GENOMIC","PCR","FBB16-Pool-4"
"1407","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869413","SRP370478","human gut metagenome","SRR18770062","AMPLICON","GENOMIC","PCR","FBB16-Pool-3"
"1408","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869412","SRP370478","human gut metagenome","SRR18770063","AMPLICON","GENOMIC","PCR","FBB16-Pool-2"
"1409","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869411","SRP370478","human gut metagenome","SRR18770064","AMPLICON","GENOMIC","PCR","FBB16-Pool-1"
"1410","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869410","SRP370478","human gut metagenome","SRR18770065","AMPLICON","GENOMIC","PCR","FBB0-Pool-3"
"1411","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869409","SRP370478","human gut metagenome","SRR18770066","AMPLICON","GENOMIC","PCR","FBB0-S778-4"
"1412","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869408","SRP370478","human gut metagenome","SRR18770067","AMPLICON","GENOMIC","PCR","FBB0-S778-3"
"1413","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869407","SRP370478","human gut metagenome","SRR18770068","AMPLICON","GENOMIC","PCR","FBB0-S778-2"
"1414","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869406","SRP370478","human gut metagenome","SRR18770069","AMPLICON","GENOMIC","PCR","FBB0-S778-1"
"1415","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869405","SRP370478","human gut metagenome","SRR18770070","AMPLICON","GENOMIC","PCR","FBB0-S776-4"
"1416","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869404","SRP370478","human gut metagenome","SRR18770071","AMPLICON","GENOMIC","PCR","FBB0-S776-3"
"1417","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869403","SRP370478","human gut metagenome","SRR18770072","AMPLICON","GENOMIC","PCR","H25-S778-D2-4"
"1418","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869402","SRP370478","human gut metagenome","SRR18770073","AMPLICON","GENOMIC","PCR","H25-S778-D2-3"
"1419","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869401","SRP370478","human gut metagenome","SRR18770074","AMPLICON","GENOMIC","PCR","H25-S778-D2-2"
"1420","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869400","SRP370478","human gut metagenome","SRR18770075","AMPLICON","GENOMIC","PCR","H25-S778-D2-1"
"1421","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869399","SRP370478","human gut metagenome","SRR18770053","AMPLICON","GENOMIC","PCR","H25-S775-D1-2"
"1422","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869398","SRP370478","human gut metagenome","SRR18770077","AMPLICON","GENOMIC","PCR","H25-S775-D1-1"
"1423","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869397","SRP370478","human gut metagenome","SRR18770078","AMPLICON","GENOMIC","PCR","H25-S767-D2-4"
"1424","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869396","SRP370478","human gut metagenome","SRR18770079","AMPLICON","GENOMIC","PCR","H25-S767-D2-3"
"1425","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869395","SRP370478","human gut metagenome","SRR18770080","AMPLICON","GENOMIC","PCR","H25-S767-D2-2"
"1426","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869394","SRP370478","human gut metagenome","SRR18770081","AMPLICON","GENOMIC","PCR","FBB0-S775-4"
"1427","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869393","SRP370478","human gut metagenome","SRR18770083","AMPLICON","GENOMIC","PCR","H25-S767-D1-4"
"1428","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869392","SRP370478","human gut metagenome","SRR18770082","AMPLICON","GENOMIC","PCR","H25-S767-D2-1"
"1429","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869391","SRP370478","human gut metagenome","SRR18770084","AMPLICON","GENOMIC","PCR","H25-S767-D1-3"
"1430","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869390","SRP370478","human gut metagenome","SRR18770085","AMPLICON","GENOMIC","PCR","H25-S767-D1-2"
"1431","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869389","SRP370478","human gut metagenome","SRR18770086","AMPLICON","GENOMIC","PCR","H25-S767-D1-1"
"1432","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869388","SRP370478","human gut metagenome","SRR18770087","AMPLICON","GENOMIC","PCR","H25-Pool-D2-4"
"1433","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869387","SRP370478","human gut metagenome","SRR18770088","AMPLICON","GENOMIC","PCR","H25-Pool-D2-3"
"1434","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869386","SRP370478","human gut metagenome","SRR18770089","AMPLICON","GENOMIC","PCR","H25-Pool-D2-2"
"1435","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869385","SRP370478","human gut metagenome","SRR18770090","AMPLICON","GENOMIC","PCR","H25-Pool-D2-1"
"1436","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869384","SRP370478","human gut metagenome","SRR18770091","AMPLICON","GENOMIC","PCR","H25-Pool-D1-4"
"1437","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869383","SRP370478","human gut metagenome","SRR18770092","AMPLICON","GENOMIC","PCR","H25-Pool-D1-3"
"1438","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869382","SRP370478","human gut metagenome","SRR18770093","AMPLICON","GENOMIC","PCR","FBB0-S775-3"
"1439","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869381","SRP370478","human gut metagenome","SRR18770094","AMPLICON","GENOMIC","PCR","FBB0-Pool-2"
"1440","in vitro screen of quality protein popcorn on the human gut microbiome 16S","SRX14869380","SRP370478","human gut metagenome","SRR18770095","AMPLICON","GENOMIC","PCR","FBB0-Pool-1"
"1441","Reuse of persimmon and blueberry by-products: in vitro digestion and fermentation by gut microbiota","ERX3969441","ERP120273","human gut metagenome","ERR3966098","AMPLICON","METAGENOMIC","PCR","SAMEA6598479"
"1442","Reuse of persimmon and blueberry by-products: in vitro digestion and fermentation by gut microbiota","ERX3969432","ERP120273","human gut metagenome","ERR3966089","AMPLICON","METAGENOMIC","PCR","SAMEA6598470"
"1443","Reuse of persimmon and blueberry by-products: in vitro digestion and fermentation by gut microbiota","ERX3969424","ERP120273","human gut metagenome","ERR3966081","AMPLICON","METAGENOMIC","PCR","SAMEA6598462"
"1444","Reuse of persimmon and blueberry by-products: in vitro digestion and fermentation by gut microbiota","ERX3969415","ERP120273","human gut metagenome","ERR3966072","AMPLICON","METAGENOMIC","PCR","SAMEA6598453"
"1445","Reuse of persimmon and blueberry by-products: in vitro digestion and fermentation by gut microbiota","ERX3969407","ERP120273","human gut metagenome","ERR3966064","AMPLICON","METAGENOMIC","PCR","SAMEA6598445"
"1446","Reuse of persimmon and blueberry by-products: in vitro digestion and fermentation by gut microbiota","ERX3969399","ERP120273","human gut metagenome","ERR3966056","AMPLICON","METAGENOMIC","PCR","SAMEA6598437"
"1447","Reuse of persimmon and blueberry by-products: in vitro digestion and fermentation by gut microbiota","ERX3969390","ERP120273","human gut metagenome","ERR3966047","AMPLICON","METAGENOMIC","PCR","SAMEA6598428"
"1448","A comparison of the in vitro effects of 2-fucosyllactose and lactose on the composition and activity of gut microbiota from infants and toddlers","SRX10148440","SRP307470","human gut metagenome","SRR13761663","AMPLICON","METAGENOMIC","PCR","HMO_infant_10"
"1449","A comparison of the in vitro effects of 2-fucosyllactose and lactose on the composition and activity of gut microbiota from infants and toddlers","SRX10148439","SRP307470","human gut metagenome","SRR13761664","AMPLICON","METAGENOMIC","PCR","HMO_infant_9"
"1450","A comparison of the in vitro effects of 2-fucosyllactose and lactose on the composition and activity of gut microbiota from infants and toddlers","SRX10148438","SRP307470","human gut metagenome","SRR13761665","AMPLICON","METAGENOMIC","PCR","HMO_infant_75"
"1451","A comparison of the in vitro effects of 2-fucosyllactose and lactose on the composition and activity of gut microbiota from infants and toddlers","SRX10148437","SRP307470","human gut metagenome","SRR13761666","AMPLICON","METAGENOMIC","PCR","HMO_infant_74"
"1452","A comparison of the in vitro effects of 2-fucosyllactose and lactose on the composition and activity of gut microbiota from infants and toddlers","SRX10148436","SRP307470","human gut metagenome","SRR13761667","AMPLICON","METAGENOMIC","PCR","HMO_infant_73"
"1453","A comparison of the in vitro effects of 2-fucosyllactose and lactose on the composition and activity of gut microbiota from infants and toddlers","SRX10148435","SRP307470","human gut metagenome","SRR13761668","AMPLICON","METAGENOMIC","PCR","HMO_infant_72"
